UserID,realtionship_status,industry,genre,targeted_sex,average_runtime(minutes_per_week),airtime,airlocation,ratings,expensive,money_back_guarantee,netgain
UI_7987,Married-civ-spouse,Pharma,Comedy,Male,44,Daytime,United-States,0.027464672000000002,Low,Yes,1
UI_8844,Divorced,Entertainment,Comedy,Female,40,Primetime,United-States,0.042111200999999994,High,Yes,0
UI_11851,Married-civ-spouse,Pharma,Comedy,Male,60,Daytime,United-States,0.027464672000000002,High,No,1
UI_14128,Never-married,Political,Comedy,Male,25,Morning,United-States,0.027464672000000002,High,No,0
UI_25138,Married-civ-spouse,Other,Comedy,Female,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_5954,Never-married,Entertainment,Comedy,Female,15,Primetime,International,0.027464672000000002,Low,Yes,0
UI_10134,Never-married,Political,Infomercial,Female,40,Morning,United-States,0.027464672000000002,Low,No,0
UI_5926,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.12977641199999998,High,No,1
UI_6416,Never-married,Auto,Comedy,Female,40,Primetime,United-States,0.027464672000000002,High,Yes,0
UI_25749,Never-married,Political,Comedy,Male,40,Morning,United-States,0.027464672000000002,High,No,0
UI_19093,Divorced,Entertainment,Comedy,Male,60,Primetime,United-States,0.027464672000000002,Low,Yes,1
UI_24093,Married-civ-spouse,Other,Comedy,Female,40,Primetime,United-States,0.027464672000000002,Low,Yes,1
UI_20563,Never-married,Auto,Comedy,Female,40,Primetime,United-States,0.272896142,High,Yes,1
UI_5875,Married-civ-spouse,Pharma,Comedy,Male,45,Morning,United-States,0.027464672000000002,High,No,0
UI_4911,Married-civ-spouse,ClassAction,Comedy,Male,45,Primetime,United-States,0.027464672000000002,Low,No,0
UI_215,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,1
UI_573,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_1809,Never-married,Auto,Comedy,Female,40,Morning,United-States,0.027464672000000002,Low,Yes,0
UI_3432,Never-married,ClassAction,Comedy,Male,45,Morning,United-States,0.027464672000000002,Low,No,0
UI_25052,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_16761,Divorced,Entertainment,Comedy,Female,25,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_10008,Married-civ-spouse,Pharma,Comedy,Male,70,Morning,United-States,0.027464672000000002,Low,No,0
UI_23976,Never-married,Political,Comedy,Male,40,Morning,United-States,0.027464672000000002,High,Yes,0
UI_11002,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_5358,Never-married,Auto,Comedy,Female,32,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_6179,Married-civ-spouse,Pharma,Comedy,Male,45,Primetime,United-States,0.027464672000000002,High,No,1
UI_9006,Divorced,Entertainment,Comedy,Female,40,Primetime,Columbia,0.027464672000000002,High,Yes,0
UI_644,Married-civ-spouse,Pharma,Comedy,Male,65,Primetime,United-States,0.027464672000000002,Medium,No,1
UI_14198,Never-married,Auto,Comedy,Male,40,Primetime,United-States,0.11123970300000001,Low,No,1
UI_11697,Divorced,Auto,Comedy,Female,30,Primetime,United-States,0.027464672000000002,Low,No,0
UI_6953,Never-married,Political,Comedy,Female,32,Morning,United-States,0.027464672000000002,Low,No,0
UI_26045,Never-married,Auto,Comedy,Female,40,Morning,United-States,0.027464672000000002,Low,No,0
UI_2397,Married-civ-spouse,Pharma,Comedy,Male,60,Primetime,United-States,0.102233936,Low,No,1
UI_18133,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,1
UI_17994,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Medium,No,0
UI_9471,Married-civ-spouse,Other,Comedy,Female,40,Morning,Mexico,0.027464672000000002,Low,No,0
UI_14993,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,Mexico,0.027464672000000002,Low,Yes,0
UI_20689,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.102233936,High,No,1
UI_8519,Never-married,Entertainment,Drama,Male,36,Primetime,United-States,0.07268801700000001,Low,Yes,1
UI_19968,Married-civ-spouse,Pharma,Comedy,Male,45,Morning,United-States,0.027464672000000002,High,No,1
UI_3952,Never-married,Auto,Comedy,Female,38,Morning,United-States,0.027464672000000002,Low,Yes,0
UI_17619,Married-civ-spouse,Pharma,Comedy,Male,50,Morning,Outlying-US(Guam-USVI-etc),0.027464672000000002,Low,No,1
UI_4593,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_3871,Married-civ-spouse,Pharma,Comedy,Male,10,Daytime,United-States,0.027464672000000002,Medium,No,0
UI_19766,Never-married,Political,Comedy,Female,20,Morning,United-States,0.027464672000000002,Low,Yes,0
UI_20898,Married-civ-spouse,Other,Comedy,Female,42,Morning,United-States,0.027464672000000002,High,Yes,0
UI_8860,Married-civ-spouse,Other,Direct,Female,10,Primetime,United-States,0.027464672000000002,Medium,No,1
UI_9348,Widowed,Entertainment,Comedy,Female,35,Primetime,United-States,0.027464672000000002,High,No,0
UI_25342,Divorced,Auto,Comedy,Female,40,Primetime,United-States,0.027464672000000002,Low,No,0
UI_87,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.057973410999999996,Low,No,0
UI_15632,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,No,1
UI_17490,Divorced,Auto,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_9384,Married-civ-spouse,Pharma,Comedy,Male,38,Primetime,United-States,0.027464672000000002,Low,Yes,1
UI_15947,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.027464672000000002,Medium,No,1
UI_4634,Married-civ-spouse,Pharma,Comedy,Male,40,Daytime,United-States,0.027464672000000002,Medium,No,1
UI_4140,Never-married,Auto,Comedy,Male,50,Morning,United-States,0.027464672000000002,High,No,0
UI_2683,Married-civ-spouse,Pharma,Comedy,Male,46,Morning,Puerto-Rico,0.027464672000000002,High,Yes,0
UI_15884,Separated,Entertainment,Comedy,Male,35,Morning,United-States,0.027464672000000002,Medium,No,0
UI_9414,Never-married,Political,Comedy,Female,40,Morning,United-States,0.027464672000000002,Low,Yes,0
UI_10926,Widowed,Entertainment,Infomercial,Female,40,Primetime,United-States,0.027464672000000002,Low,No,0
UI_22762,Divorced,Auto,Infomercial,Male,40,Primetime,United-States,0.027464672000000002,Low,No,0
UI_14453,Married-civ-spouse,Pharma,Comedy,Male,60,Morning,United-States,0.027464672000000002,Low,Yes,0
UI_22982,Never-married,ClassAction,Comedy,Male,40,Morning,United-States,0.027464672000000002,Low,Yes,0
UI_25978,Separated,Auto,Infomercial,Male,40,Primetime,International,0.027464672000000002,Medium,No,0
UI_15644,Married-civ-spouse,Pharma,Comedy,Male,44,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_4019,Never-married,Auto,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Medium,No,0
UI_19708,Separated,Entertainment,Comedy,Female,35,Daytime,Puerto-Rico,0.09065092400000001,Low,No,0
UI_7285,Married-civ-spouse,Pharma,Comedy,Male,65,Primetime,United-States,0.027464672000000002,High,No,1
UI_22466,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.027464672000000002,Low,Yes,1
UI_11604,Married-civ-spouse,Pharma,Comedy,Male,20,Primetime,International,0.027464672000000002,High,Yes,0
UI_9245,Married-civ-spouse,Pharma,Comedy,Male,30,Primetime,Mexico,0.027464672000000002,Low,No,0
UI_21666,Never-married,Auto,Drama,Male,40,Primetime,Japan,0.027464672000000002,Low,Yes,0
UI_17690,Never-married,Auto,Comedy,Male,30,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_18269,Divorced,Auto,Comedy,Female,40,Primetime,United-States,0.027464672000000002,High,No,0
UI_15944,Widowed,Entertainment,Infomercial,Female,40,Daytime,United-States,0.027464672000000002,Low,No,0
UI_16000,Married-civ-spouse,Pharma,Comedy,Male,65,Primetime,United-States,1.0,Low,Yes,1
UI_11996,Never-married,Political,Comedy,Female,15,Morning,United-States,0.027464672000000002,High,No,0
UI_5963,Married-civ-spouse,Pharma,Comedy,Male,55,Primetime,United-States,0.173579841,Medium,No,1
UI_21591,Divorced,Auto,Comedy,Male,50,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_23636,Divorced,Auto,Comedy,Female,40,Primetime,United-States,0.027464672000000002,High,Yes,0
UI_17839,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,1
UI_10228,Divorced,Auto,Comedy,Female,40,Daytime,United-States,0.027464672000000002,Low,No,0
UI_3489,Divorced,Entertainment,Comedy,Female,55,Primetime,International,0.027464672000000002,Medium,Yes,0
UI_17676,Divorced,Auto,Comedy,Male,55,Primetime,United-States,0.027464672000000002,High,No,0
UI_20286,Married-civ-spouse,Pharma,Comedy,Male,10,Daytime,United-States,0.027464672000000002,High,Yes,0
UI_16900,Never-married,ClassAction,Comedy,Male,30,Morning,United-States,0.027464672000000002,High,Yes,0
UI_25790,Never-married,Auto,Comedy,Female,40,Morning,United-States,0.027464672000000002,Medium,No,0
UI_24412,Divorced,Entertainment,Comedy,Female,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_7223,Never-married,Entertainment,Infomercial,Female,32,Morning,United-States,0.027464672000000002,Medium,No,0
UI_24803,Married-civ-spouse,Pharma,Comedy,Male,40,Morning,United-States,0.027464672000000002,Low,Yes,0
UI_6719,Married-civ-spouse,Pharma,Infomercial,Male,40,Primetime,United-States,0.027464672000000002,Low,No,0
UI_3579,Married-civ-spouse,Pharma,Comedy,Male,43,Primetime,United-States,0.027464672000000002,Low,Yes,1
UI_16207,Married-civ-spouse,Other,Comedy,Female,40,Morning,United-States,0.027464672000000002,High,Yes,0
UI_3725,Married-civ-spouse,Pharma,Comedy,Male,53,Primetime,United-States,0.027464672000000002,High,No,0
UI_13783,Married-civ-spouse,Pharma,Drama,Male,60,Primetime,United-States,0.027464672000000002,Low,Yes,1
UI_11118,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_880,Married-civ-spouse,Pharma,Comedy,Male,50,Morning,United-States,0.027464672000000002,High,No,1
UI_2798,Married-civ-spouse,Other,Infomercial,Female,40,Morning,United-States,0.027464672000000002,High,No,1
UI_23410,Divorced,Auto,Comedy,Male,40,Primetime,United-States,0.027464672000000002,High,Yes,0
UI_15436,Divorced,Political,Comedy,Female,37,Primetime,United-States,0.027464672000000002,Low,No,0
UI_6237,Never-married,Political,Comedy,Male,24,Morning,United-States,0.027464672000000002,Low,Yes,0
UI_20361,Divorced,Auto,Comedy,Female,40,Primetime,United-States,0.027464672000000002,Low,Yes,1
UI_10693,Never-married,Auto,Comedy,Male,60,Primetime,United-States,0.027464672000000002,Medium,No,0
UI_4809,Never-married,Auto,Comedy,Male,47,Primetime,United-States,0.027464672000000002,Low,No,1
UI_16395,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.09844101,Medium,No,1
UI_23125,Married-civ-spouse,Pharma,Comedy,Male,60,Primetime,United-States,0.027464672000000002,Low,Yes,1
UI_21817,Never-married,ClassAction,Comedy,Male,50,Primetime,Mexico,0.027464672000000002,Low,No,0
UI_8368,Married-civ-spouse,Pharma,Comedy,Male,36,Primetime,United-States,0.027464672000000002,High,No,1
UI_26036,Never-married,Political,Comedy,Female,6,Morning,United-States,0.027464672000000002,Medium,No,0
UI_25517,Divorced,Auto,Infomercial,Male,40,Primetime,United-States,0.027464672000000002,Low,No,0
UI_22238,Never-married,Entertainment,Comedy,Female,38,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_25719,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,No,0
UI_18337,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_17861,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,1
UI_1252,Never-married,Political,Infomercial,Female,40,Morning,United-States,0.027464672000000002,Low,No,0
UI_9693,Married-civ-spouse,Pharma,Comedy,Male,24,Daytime,United-States,0.027464672000000002,Medium,No,0
UI_1873,Married-civ-spouse,Pharma,Comedy,Male,55,Primetime,United-States,0.027464672000000002,Low,Yes,1
UI_9766,Divorced,Auto,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,No,0
UI_19982,Separated,Auto,Comedy,Female,45,Primetime,United-States,0.11123970300000001,Medium,No,1
UI_10264,Married-civ-spouse,Pharma,Comedy,Male,60,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_18015,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Medium,No,1
UI_4129,Married-civ-spouse,Pharma,Comedy,Male,3,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_19061,Divorced,Auto,Comedy,Female,40,Primetime,United-States,0.027464672000000002,Medium,No,0
UI_7679,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_12667,Divorced,Auto,Comedy,Male,40,Primetime,United-States,0.027464672000000002,High,Yes,0
UI_8947,Married-spouse-absent,Entertainment,Comedy,Female,40,Primetime,United-States,0.027464672000000002,Medium,No,0
UI_9521,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.027464672000000002,Low,No,1
UI_15026,Never-married,Auto,Comedy,Female,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_9019,Never-married,Political,Comedy,Female,20,Morning,United-States,0.027464672000000002,Medium,No,0
UI_19168,Married-civ-spouse,Other,Comedy,Female,75,Primetime,United-States,0.027464672000000002,Low,No,0
UI_10915,Separated,Entertainment,Comedy,Female,32,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_59,Married-civ-spouse,Other,Comedy,Female,35,Primetime,United-States,0.102233936,High,No,1
UI_6888,Married-civ-spouse,Other,Comedy,Female,43,Primetime,United-States,0.061153633,Low,Yes,0
UI_8219,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.027464672000000002,Low,No,1
UI_4008,Never-married,Auto,Comedy,Female,40,Morning,Hungary,0.027464672000000002,High,No,0
UI_24192,Never-married,Political,Comedy,Male,10,Morning,United-States,0.027464672000000002,Low,Yes,0
UI_23861,Never-married,Auto,Comedy,Female,40,Morning,United-States,0.027464672000000002,Low,No,0
UI_25955,Never-married,Political,Comedy,Male,40,Morning,United-States,0.027464672000000002,Low,Yes,0
UI_7305,Married-civ-spouse,Pharma,Comedy,Male,20,Daytime,United-States,0.027464672000000002,High,No,0
UI_14276,Married-civ-spouse,Pharma,Infomercial,Male,30,Daytime,Germany,0.038872626,Low,No,0
UI_4385,Never-married,Political,Comedy,Female,38,Primetime,United-States,0.027464672000000002,Low,No,0
UI_4142,Married-civ-spouse,Pharma,Comedy,Male,65,Primetime,International,0.027464672000000002,Low,Yes,1
UI_7239,Married-civ-spouse,Pharma,Comedy,Male,50,Daytime,United-States,0.089882614,Low,No,1
UI_17556,Married-civ-spouse,Pharma,Comedy,Male,40,Morning,United-States,0.027464672000000002,High,No,0
UI_14342,Never-married,Political,Comedy,Male,60,Morning,United-States,0.027464672000000002,Low,No,0
UI_12749,Never-married,Auto,Comedy,Female,80,Morning,United-States,0.027464672000000002,Low,Yes,0
UI_2765,Never-married,Auto,Comedy,Female,99,Morning,United-States,0.027464672000000002,High,Yes,0
UI_21296,Never-married,Political,Comedy,Female,40,Morning,United-States,0.027464672000000002,Low,Yes,0
UI_5910,Divorced,Entertainment,Comedy,Male,30,Primetime,United-States,0.027464672000000002,Medium,No,0
UI_3500,Never-married,ClassAction,Drama,Female,40,Primetime,United-States,0.027464672000000002,High,No,0
UI_20308,Never-married,Auto,Comedy,Female,42,Morning,United-States,0.027464672000000002,Medium,No,0
UI_7563,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,No,0
UI_8575,Never-married,Auto,Comedy,Male,40,Morning,United-States,0.027464672000000002,High,Yes,0
UI_4395,Married-civ-spouse,Pharma,Comedy,Male,40,Morning,United-States,0.027464672000000002,High,Yes,0
UI_21572,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.057973410999999996,Low,No,0
UI_13280,Never-married,Auto,Comedy,Female,15,Morning,United-States,0.027464672000000002,Low,Yes,0
UI_4389,Married-civ-spouse,Pharma,Comedy,Male,60,Morning,United-States,0.027464672000000002,High,Yes,0
UI_13800,Married-civ-spouse,Pharma,Comedy,Male,55,Primetime,United-States,0.027464672000000002,High,Yes,0
UI_23023,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.027464672000000002,High,No,0
UI_13928,Married-civ-spouse,Pharma,Comedy,Male,48,Primetime,United-States,0.027464672000000002,Medium,No,1
UI_5477,Separated,Entertainment,Comedy,Female,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_8452,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Medium,No,0
UI_14763,Married-civ-spouse,Other,Comedy,Female,34,Daytime,United-States,0.027464672000000002,Low,No,0
UI_10417,Separated,Entertainment,Infomercial,Female,37,Morning,United-States,0.027464672000000002,Low,No,0
UI_13946,Never-married,Auto,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,No,0
UI_5476,Married-spouse-absent,Entertainment,Comedy,Female,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_11632,Never-married,Political,Comedy,Female,10,Morning,United-States,0.027464672000000002,Low,No,0
UI_10912,Never-married,Political,Comedy,Female,40,Morning,United-States,0.027464672000000002,Low,Yes,0
UI_19208,Married-civ-spouse,Pharma,Infomercial,Male,40,Daytime,United-States,0.027464672000000002,High,No,1
UI_2186,Married-civ-spouse,Pharma,Comedy,Male,40,Daytime,United-States,0.027464672000000002,High,No,1
UI_9332,Never-married,ClassAction,Comedy,Female,40,Morning,El-Salvador,0.027464672000000002,High,No,0
UI_4212,Never-married,Political,Comedy,Female,45,Morning,United-States,0.027464672000000002,Low,No,0
UI_22019,Never-married,Political,Comedy,Male,16,Morning,Mexico,0.027464672000000002,Medium,No,0
UI_9083,Never-married,Political,Comedy,Male,40,Morning,United-States,0.027464672000000002,Medium,No,0
UI_19142,Married-civ-spouse,Pharma,Drama,Male,48,Primetime,International,0.027464672000000002,Low,No,0
UI_11264,Never-married,Auto,Comedy,Female,39,Daytime,United-States,0.027464672000000002,Low,No,0
UI_13724,Never-married,Political,Comedy,Female,8,Morning,United-States,0.027464672000000002,Low,No,0
UI_22718,Never-married,Auto,Comedy,Female,35,Morning,United-States,0.027464672000000002,Low,No,0
UI_9439,Never-married,ClassAction,Comedy,Female,30,Primetime,United-States,0.12977641199999998,Low,Yes,1
UI_3625,Married-civ-spouse,Pharma,Comedy,Male,70,Primetime,United-States,0.027464672000000002,Low,Yes,0
